spec_type,logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr)
DB,8.3,3.6,0.757,6.93989,0.0102,CO,-4.628,3.968
DB,8.3,3.58,0.757,7.13689,0.0102,CO,-4.708,3.967
DB,8.3,3.56,0.757,7.31706,0.0102,CO,-4.788,3.967
DB,8.3,3.54,0.757,7.4821,0.010199,CO,-4.868,3.967
DB,8.3,3.52,0.757,7.6356,0.010199,CO,-4.948,3.967
DB,8.3,3.5,0.757,7.78084,0.010199,CO,-5.028,3.966
DB,8.3,3.48,0.757,7.92066,0.010199,CO,-5.108,3.966
DB,8.3,3.46,0.757,8.05668,0.010199,CO,-5.188,3.966
DB,8.3,3.44,0.757,8.19031,0.010199,CO,-5.269,3.966
DB,8.3,3.42,0.757,8.32348,0.010199,CO,-5.349,3.966
DB,8.3,3.4,0.757,8.45827,0.010199,CO,-5.429,3.966
DB,8.4,4.9,0.892,0.00049,0.009874,CO,0.543,0
DB,8.4,4.88,0.889,0.00055,0.009857,CO,0.462,0
DB,8.4,4.86,0.886,0.00062,0.009841,CO,0.38,0
DB,8.4,4.84,0.884,0.0007,0.009825,CO,0.299,0
DB,8.4,4.82,0.881,0.00078,0.00981,CO,0.218,0
DB,8.4,4.8,0.879,0.00088,0.009796,CO,0.137,0
DB,8.4,4.78,0.877,0.00099,0.009782,CO,0.056,0
DB,8.4,4.76,0.875,0.00111,0.009769,CO,-0.025,0
DB,8.4,4.74,0.872,0.00126,0.009756,CO,-0.106,0
DB,8.4,4.72,0.87,0.00142,0.009743,CO,-0.187,0
DB,8.4,4.7,0.868,0.00161,0.009733,CO,-0.268,5.483
DB,8.4,4.68,0.867,0.00184,0.009724,CO,-0.349,5.457
DB,8.4,4.66,0.865,0.00211,0.009715,CO,-0.43,5.432
DB,8.4,4.64,0.863,0.00245,0.009706,CO,-0.511,5.408
DB,8.4,4.62,0.861,0.00286,0.009697,CO,-0.592,5.385
DB,8.4,4.6,0.86,0.00339,0.009689,CO,-0.673,5.362
DB,8.4,4.58,0.858,0.0041,0.00968,CO,-0.754,5.34
DB,8.4,4.56,0.856,0.0051,0.009671,CO,-0.835,5.317
DB,8.4,4.54,0.855,0.00658,0.009663,CO,-0.916,5.295
DB,8.4,4.52,0.853,0.00895,0.009654,CO,-0.997,5.273
DB,8.4,4.5,0.851,0.01285,0.009645,CO,-1.077,5.251
DB,8.4,4.48,0.85,0.01888,0.009636,CO,-1.158,5.229
DB,8.4,4.46,0.848,0.02736,0.009628,CO,-1.239,5.208
DB,8.4,4.44,0.847,0.0382,0.00962,CO,-1.32,5.188
DB,8.4,4.42,0.845,0.05123,0.009612,CO,-1.401,5.169
DB,8.4,4.4,0.844,0.06637,0.009605,CO,-1.481,5.152
DB,8.4,4.38,0.843,0.08367,0.009598,CO,-1.562,5.133
DB,8.4,4.36,0.841,0.10323,0.00959,CO,-1.643,5.116
DB,8.4,4.34,0.84,0.12519,0.009584,CO,-1.723,5.1
DB,8.4,4.32,0.839,0.14955,0.009577,CO,-1.804,5.085
DB,8.4,4.3,0.838,0.17667,0.009571,CO,-1.885,5.07
DB,8.4,4.28,0.837,0.20684,0.009565,CO,-1.965,5.057
DB,8.4,4.26,0.836,0.24043,0.00956,CO,-2.046,5.044
DB,8.4,4.24,0.835,0.27791,0.009555,CO,-2.126,5.033
DB,8.4,4.22,0.835,0.31985,0.009551,CO,-2.207,5.022
DB,8.4,4.2,0.834,0.36679,0.009546,CO,-2.287,5.012
DB,8.4,4.18,0.833,0.4195,0.009542,CO,-2.367,5.003
DB,8.4,4.16,0.832,0.47882,0.009538,CO,-2.448,4.994
DB,8.4,4.14,0.832,0.54573,0.009535,CO,-2.528,4.985
DB,8.4,4.12,0.831,0.62137,0.009531,CO,-2.608,4.977
DB,8.4,4.1,0.831,0.70731,0.009528,CO,-2.689,4.969
DB,8.4,4.08,0.83,0.80584,0.009524,CO,-2.769,4.961
DB,8.4,4.06,0.829,0.92239,0.009521,CO,-2.849,4.952
DB,8.4,4.04,0.829,1.06555,0.009517,CO,-2.93,4.942
DB,8.4,4.02,0.828,1.24717,0.009512,CO,-3.01,4.931
DB,8.4,4,0.827,1.49307,0.009507,CO,-3.091,4.919
DB,8.4,3.98,0.826,1.88767,0.009503,CO,-3.171,4.908
DB,8.4,3.96,0.826,2.32823,0.009499,CO,-3.251,4.9
DB,8.4,3.94,0.825,2.77746,0.009496,CO,-3.332,4.893
DB,8.4,3.92,0.825,3.25724,0.009494,CO,-3.412,4.889
DB,8.4,3.9,0.824,3.75521,0.009493,CO,-3.492,4.885
DB,8.4,3.88,0.824,4.248,0.009491,CO,-3.572,4.881
DB,8.4,3.86,0.824,4.72263,0.00949,CO,-3.652,4.878
DB,8.4,3.84,0.824,5.25321,0.009489,CO,-3.732,4.875
DB,8.4,3.82,0.824,5.56475,0.009488,CO,-3.812,4.873
DB,8.4,3.8,0.824,5.81861,0.009487,CO,-3.893,4.872
DB,8.4,3.78,0.823,6.07237,0.009486,CO,-3.973,4.87
DB,8.4,3.76,0.823,6.304,0.009486,CO,-4.053,4.869
DB,8.4,3.74,0.823,6.53163,0.009486,CO,-4.133,4.868
DB,8.4,3.72,0.823,6.75558,0.009485,CO,-4.213,4.867
DB,8.4,3.7,0.823,6.97296,0.009485,CO,-4.293,4.867
DB,8.4,3.68,0.823,7.17996,0.009485,CO,-4.373,4.866
DB,8.4,3.66,0.823,7.37963,0.009484,CO,-4.453,4.866
DB,8.4,3.64,0.823,7.57408,0.009484,CO,-4.533,4.865
DB,8.4,3.62,0.823,7.76404,0.009484,CO,-4.613,4.865
DB,8.4,3.6,0.823,7.9474,0.009484,CO,-4.693,4.864
DB,8.4,3.58,0.823,8.10921,0.009484,CO,-4.773,4.864
DB,8.4,3.56,0.823,8.25705,0.009484,CO,-4.853,4.864
DB,8.4,3.54,0.823,8.3822,0.009484,CO,-4.933,4.864
DB,8.4,3.52,0.823,8.49037,0.009483,CO,-5.013,4.864
DB,8.4,3.5,0.823,8.58909,0.009483,CO,-5.093,4.863
DB,8.4,3.48,0.823,8.68455,0.009483,CO,-5.173,4.863
DB,8.4,3.46,0.823,8.77844,0.009483,CO,-5.253,4.863
DB,8.4,3.44,0.823,8.87134,0.009483,CO,-5.333,4.863
DB,8.4,3.42,0.823,8.96404,0.009483,CO,-5.413,4.863
DB,8.4,3.4,0.823,9.05742,0.009483,CO,-5.493,4.863
DB,8.5,4.9,0.947,0.00047,0.009061,CO,0.469,0
DB,8.5,4.88,0.945,0.00052,0.009052,CO,0.388,0
DB,8.5,4.86,0.943,0.00059,0.009042,CO,0.307,0
DB,8.5,4.84,0.941,0.00066,0.009033,CO,0.226,0
DB,8.5,4.82,0.939,0.00074,0.009024,CO,0.145,0
DB,8.5,4.8,0.937,0.00083,0.009015,CO,0.064,0
DB,8.5,4.78,0.935,0.00093,0.009007,CO,-0.016,0
DB,8.5,4.76,0.933,0.00105,0.008998,CO,-0.097,0
DB,8.5,4.74,0.931,0.0012,0.00899,CO,-0.178,0
DB,8.5,4.72,0.93,0.00136,0.008982,CO,-0.259,0
DB,8.5,4.7,0.928,0.00157,0.008974,CO,-0.34,0
DB,8.5,4.68,0.926,0.00181,0.008967,CO,-0.421,0
DB,8.5,4.66,0.925,0.00212,0.008959,CO,-0.501,0
DB,8.5,4.64,0.923,0.00253,0.008952,CO,-0.582,0
DB,8.5,4.62,0.922,0.00308,0.008945,CO,-0.663,0
DB,8.5,4.6,0.92,0.00387,0.008937,CO,-0.743,0
DB,8.5,4.58,0.919,0.00513,0.00893,CO,-0.824,0
DB,8.5,4.56,0.917,0.00725,0.008923,CO,-0.905,0
DB,8.5,4.54,0.916,0.01071,0.008916,CO,-0.986,0
DB,8.5,4.52,0.914,0.01585,0.008908,CO,-1.066,0
DB,8.5,4.5,0.913,0.0229,0.008901,CO,-1.147,0
DB,8.5,4.48,0.912,0.0321,0.008895,CO,-1.228,0
DB,8.5,4.46,0.91,0.04361,0.008888,CO,-1.308,0
DB,8.5,4.44,0.909,0.0574,0.008882,CO,-1.389,0
DB,8.5,4.42,0.908,0.07336,0.008876,CO,-1.469,0
DB,8.5,4.4,0.907,0.09144,0.008871,CO,-1.55,0
DB,8.5,4.38,0.906,0.1117,0.008865,CO,-1.63,0
DB,8.5,4.36,0.905,0.13426,0.00886,CO,-1.711,0
DB,8.5,4.34,0.904,0.15929,0.008855,CO,-1.791,0
DB,8.5,4.32,0.903,0.1869,0.00885,CO,-1.872,0
DB,8.5,4.3,0.902,0.2176,0.008846,CO,-1.952,0
DB,8.5,4.28,0.901,0.25178,0.008842,CO,-2.033,0
DB,8.5,4.26,0.9,0.28992,0.008838,CO,-2.113,0
DB,8.5,4.24,0.9,0.33258,0.008835,CO,-2.193,0
DB,8.5,4.22,0.899,0.38043,0.008831,CO,-2.274,0
DB,8.5,4.2,0.898,0.43416,0.008828,CO,-2.354,0
DB,8.5,4.18,0.898,0.49462,0.008825,CO,-2.434,0
DB,8.5,4.16,0.897,0.56274,0.008823,CO,-2.514,0
DB,8.5,4.14,0.897,0.63961,0.00882,CO,-2.595,0
DB,8.5,4.12,0.896,0.7266,0.008818,CO,-2.675,0
DB,8.5,4.1,0.896,0.82555,0.008815,CO,-2.755,0
DB,8.5,4.08,0.895,0.93915,0.008812,CO,-2.835,0
DB,8.5,4.06,0.895,1.0746,0.00881,CO,-2.916,0
DB,8.5,4.04,0.894,1.25682,0.008806,CO,-2.996,0
DB,8.5,4.02,0.893,1.49407,0.008803,CO,-3.076,0
DB,8.5,4,0.893,1.8019,0.008799,CO,-3.157,0
DB,8.5,3.98,0.892,2.25807,0.008795,CO,-3.237,0
DB,8.5,3.96,0.891,2.75919,0.008792,CO,-3.317,0
DB,8.5,3.94,0.891,3.26233,0.00879,CO,-3.397,0
DB,8.5,3.92,0.891,3.76673,0.008789,CO,-3.478,0
DB,8.5,3.9,0.89,4.27074,0.008788,CO,-3.558,0
DB,8.5,3.88,0.89,4.77246,0.008786,CO,-3.638,0
DB,8.5,3.86,0.89,5.25091,0.008785,CO,-3.718,0
DB,8.5,3.84,0.89,5.78749,0.008785,CO,-3.798,0
DB,8.5,3.82,0.89,6.06887,0.008784,CO,-3.878,0
DB,8.5,3.8,0.89,6.28968,0.008783,CO,-3.958,0
DB,8.5,3.78,0.89,6.51317,0.008783,CO,-4.038,0
DB,8.5,3.76,0.89,6.71888,0.008783,CO,-4.118,0
DB,8.5,3.74,0.889,6.92074,0.008782,CO,-4.198,0
DB,8.5,3.72,0.889,7.12188,0.008782,CO,-4.278,0
DB,8.5,3.7,0.889,7.31398,0.008782,CO,-4.358,0
DB,8.5,3.68,0.889,7.49428,0.008782,CO,-4.438,0
DB,8.5,3.66,0.889,7.66378,0.008782,CO,-4.518,0
DB,8.5,3.64,0.889,7.82556,0.008781,CO,-4.598,0
DB,8.5,3.62,0.889,7.982,0.008781,CO,-4.678,0
DB,8.5,3.6,0.889,8.13039,0.008781,CO,-4.758,0
DB,8.5,3.58,0.889,8.25768,0.008781,CO,-4.838,0
DB,8.5,3.56,0.889,8.37294,0.008781,CO,-4.918,0
DB,8.5,3.54,0.889,8.46449,0.008781,CO,-4.998,0
DB,8.5,3.52,0.889,8.53828,0.008781,CO,-5.078,0
DB,8.5,3.5,0.889,8.6033,0.008781,CO,-5.158,0
DB,8.5,3.48,0.889,8.66692,0.008781,CO,-5.238,0
DB,8.5,3.46,0.889,8.73055,0.008781,CO,-5.318,0
DB,8.5,3.44,0.889,8.79417,0.008781,CO,-5.398,0
DB,8.5,3.42,0.889,8.8578,0.008781,CO,-5.478,0
DB,8.5,3.4,0.889,8.92142,0.008781,CO,-5.558,0
DB,8.6,4.9,1.003,0.00043,0.008309,CO,0.394,0
DB,8.6,4.88,1.001,0.00049,0.0083,CO,0.313,0
DB,8.6,4.86,0.999,0.00055,0.008292,CO,0.233,0
DB,8.6,4.84,0.997,0.00061,0.008286,CO,0.152,0
DB,8.6,4.82,0.996,0.00069,0.008279,CO,0.071,0
DB,8.6,4.8,0.994,0.00078,0.008273,CO,-0.01,0
DB,8.6,4.78,0.993,0.00088,0.008267,CO,-0.09,0
DB,8.6,4.76,0.991,0.001,0.008261,CO,-0.171,0
DB,8.6,4.74,0.99,0.00115,0.008255,CO,-0.252,0
DB,8.6,4.72,0.988,0.00133,0.00825,CO,-0.332,0
DB,8.6,4.7,0.987,0.00156,0.008244,CO,-0.413,0
DB,8.6,4.68,0.985,0.00186,0.008239,CO,-0.493,0
DB,8.6,4.66,0.984,0.00226,0.008233,CO,-0.574,0
DB,8.6,4.64,0.983,0.00285,0.008228,CO,-0.655,0
DB,8.6,4.62,0.981,0.00378,0.008222,CO,-0.735,0
DB,8.6,4.6,0.98,0.00541,0.008217,CO,-0.816,0
DB,8.6,4.58,0.979,0.0083,0.008211,CO,-0.896,0
DB,8.6,4.56,0.977,0.01292,0.008205,CO,-0.977,0
DB,8.6,4.54,0.976,0.01952,0.0082,CO,-1.058,0
DB,8.6,4.52,0.975,0.0282,0.008195,CO,-1.138,0
DB,8.6,4.5,0.974,0.03887,0.00819,CO,-1.219,0
DB,8.6,4.48,0.973,0.05143,0.008185,CO,-1.299,0
DB,8.6,4.46,0.972,0.06589,0.008181,CO,-1.38,0
DB,8.6,4.44,0.971,0.08226,0.008177,CO,-1.46,0
DB,8.6,4.42,0.97,0.10067,0.008173,CO,-1.54,0
DB,8.6,4.4,0.969,0.12127,0.008169,CO,-1.621,0
DB,8.6,4.38,0.968,0.14425,0.008165,CO,-1.701,0
DB,8.6,4.36,0.967,0.16983,0.008161,CO,-1.782,0
DB,8.6,4.34,0.966,0.19826,0.008158,CO,-1.862,0
DB,8.6,4.32,0.966,0.2297,0.008154,CO,-1.942,0
DB,8.6,4.3,0.965,0.2647,0.008151,CO,-2.023,0
DB,8.6,4.28,0.964,0.30373,0.008149,CO,-2.103,0
DB,8.6,4.26,0.964,0.34732,0.008146,CO,-2.183,0
DB,8.6,4.24,0.963,0.39611,0.008144,CO,-2.263,0
DB,8.6,4.22,0.963,0.45082,0.008141,CO,-2.344,0
DB,8.6,4.2,0.962,0.51226,0.008139,CO,-2.424,0
DB,8.6,4.18,0.962,0.58121,0.008137,CO,-2.504,0
DB,8.6,4.16,0.961,0.65857,0.008135,CO,-2.584,0
DB,8.6,4.14,0.961,0.7454,0.008134,CO,-2.664,0
DB,8.6,4.12,0.96,0.84296,0.008132,CO,-2.745,0
DB,8.6,4.1,0.96,0.95458,0.00813,CO,-2.825,0
DB,8.6,4.08,0.96,1.08916,0.008129,CO,-2.905,0
DB,8.6,4.06,0.959,1.25072,0.008127,CO,-2.985,0
DB,8.6,4.04,0.959,1.4844,0.008125,CO,-3.065,0
DB,8.6,4.02,0.958,1.78781,0.008123,CO,-3.145,0
DB,8.6,4,0.958,2.14035,0.008122,CO,-3.226,0
DB,8.6,3.98,0.958,2.49699,0.00812,CO,-3.306,0
DB,8.6,3.96,0.957,2.85744,0.008119,CO,-3.386,0
DB,8.6,3.94,0.957,3.20587,0.008118,CO,-3.466,0
DB,8.6,3.92,0.957,3.5291,0.008117,CO,-3.546,0
DB,8.6,3.9,0.957,3.82297,0.008116,CO,-3.626,0
DB,8.6,3.88,0.957,4.09203,0.008115,CO,-3.706,0
DB,8.6,3.86,0.957,4.33423,0.008115,CO,-3.786,0
DB,8.6,3.84,0.956,4.56118,0.008115,CO,-3.866,0
DB,8.6,3.82,0.956,4.7725,0.008114,CO,-3.946,0
DB,8.6,3.8,0.956,4.97243,0.008114,CO,-4.026,0
DB,8.6,3.78,0.956,5.16885,0.008114,CO,-4.106,0
DB,8.6,3.76,0.956,5.34485,0.008114,CO,-4.186,0
DB,8.6,3.74,0.956,5.51389,0.008113,CO,-4.266,0
DB,8.6,3.72,0.956,5.67507,0.008113,CO,-4.346,0
DB,8.6,3.7,0.956,5.82778,0.008113,CO,-4.427,0
DB,8.6,3.68,0.956,5.97158,0.008113,CO,-4.507,0
DB,8.6,3.66,0.956,6.10606,0.008113,CO,-4.587,0
DB,8.6,3.64,0.956,6.22998,0.008113,CO,-4.667,0
DB,8.6,3.62,0.956,6.34545,0.008113,CO,-4.747,0
DB,8.6,3.6,0.956,6.45163,0.008113,CO,-4.827,0
DB,8.6,3.58,0.956,6.54373,0.008113,CO,-4.907,0
DB,8.6,3.56,0.956,6.62417,0.008113,CO,-4.987,0
DB,8.6,3.54,0.956,6.69544,0.008112,CO,-5.067,0
DB,8.6,3.52,0.956,6.75951,0.008112,CO,-5.147,0
DB,8.6,3.5,0.956,6.81981,0.008112,CO,-5.227,0
DB,8.6,3.48,0.956,6.87971,0.008113,CO,-5.307,0
DB,8.6,3.46,0.956,6.93934,0.008113,CO,-5.387,0
DB,8.6,3.44,0.956,6.9988,0.008113,CO,-5.467,0
DB,8.6,3.42,0.956,7.05816,0.008113,CO,-5.547,0
DB,8.6,3.4,0.956,7.11753,0.008113,CO,-5.627,0
DB,8.7,4.9,1.053,0.00034,0.007526,ONe,0.316,0
DB,8.7,4.88,1.052,0.00039,0.007519,ONe,0.236,0
DB,8.7,4.86,1.051,0.00044,0.007514,ONe,0.155,0
DB,8.7,4.84,1.05,0.0005,0.007508,ONe,0.075,0
DB,8.7,4.82,1.049,0.00057,0.007503,ONe,-0.005,0
DB,8.7,4.8,1.05,0.00074,0.007575,CO,-0.086,0
DB,8.7,4.78,1.048,0.00085,0.007571,CO,-0.166,0
DB,8.7,4.76,1.047,0.00098,0.007567,CO,-0.247,0
DB,8.7,4.74,1.046,0.00115,0.007563,CO,-0.327,0
DB,8.7,4.72,1.045,0.00137,0.007559,CO,-0.408,0
DB,8.7,4.7,1.044,0.00168,0.007555,CO,-0.489,0
DB,8.7,4.68,1.042,0.00213,0.007551,CO,-0.569,0
DB,8.7,4.66,1.041,0.00286,0.007547,CO,-0.65,0
DB,8.7,4.64,1.04,0.00423,0.007543,CO,-0.73,0
DB,8.7,4.62,1.039,0.00688,0.007538,CO,-0.811,0
DB,8.7,4.6,1.037,0.01135,0.007534,CO,-0.891,0
DB,8.7,4.58,1.036,0.0177,0.00753,CO,-0.972,0
DB,8.7,4.56,1.035,0.02591,0.007525,CO,-1.052,0
DB,8.7,4.54,1.034,0.03589,0.007522,CO,-1.133,0
DB,8.7,4.52,1.033,0.04755,0.007518,CO,-1.213,0
DB,8.7,4.5,1.032,0.06089,0.007515,CO,-1.293,0
DB,8.7,4.48,1.031,0.07594,0.007512,CO,-1.374,0
DB,8.7,4.46,1.03,0.09286,0.007509,CO,-1.454,0
DB,8.7,4.44,1.03,0.11178,0.007506,CO,-1.534,0
DB,8.7,4.42,1.029,0.13291,0.007503,CO,-1.615,0
DB,8.7,4.4,1.028,0.15644,0.007501,CO,-1.695,0
DB,8.7,4.38,1.027,0.18265,0.007498,CO,-1.775,0
DB,8.7,4.36,1.027,0.21184,0.007495,CO,-1.856,0
DB,8.7,4.34,1.026,0.24437,0.007493,CO,-1.936,0
DB,8.7,4.32,1.025,0.2804,0.007491,CO,-2.016,0
DB,8.7,4.3,1.025,0.32054,0.007489,CO,-2.096,0
DB,8.7,4.28,1.024,0.36545,0.007487,CO,-2.177,0
DB,8.7,4.26,1.024,0.41581,0.007485,CO,-2.257,0
DB,8.7,4.24,1.023,0.47243,0.007484,CO,-2.337,0
DB,8.7,4.22,1.023,0.53611,0.007482,CO,-2.417,0
DB,8.7,4.2,1.023,0.60758,0.007481,CO,-2.497,0
DB,8.7,4.18,1.022,0.68735,0.007479,CO,-2.578,0
DB,8.7,4.16,1.022,0.77611,0.007478,CO,-2.658,0
DB,8.7,4.14,1.022,0.88324,0.007477,CO,-2.738,0
DB,8.7,4.12,1.021,1.01616,0.007476,CO,-2.818,0
DB,8.7,4.1,1.021,1.16706,0.007474,CO,-2.898,0
DB,8.7,4.08,1.021,1.35702,0.007473,CO,-2.978,0
DB,8.7,4.06,1.02,1.58757,0.007472,CO,-3.058,0
DB,8.7,4.04,1.02,1.85794,0.007471,CO,-3.138,0
DB,8.7,4.02,1.02,2.16456,0.00747,CO,-3.219,0
DB,8.7,4,1.019,2.50693,0.007468,CO,-3.299,0
DB,8.7,3.98,1.019,2.85772,0.007467,CO,-3.379,0
DB,8.7,3.96,1.019,3.19206,0.007467,CO,-3.459,0
DB,8.7,3.94,1.019,3.50032,0.007466,CO,-3.539,0
DB,8.7,3.92,1.019,3.77395,0.007465,CO,-3.619,0
DB,8.7,3.9,1.018,4.02164,0.007465,CO,-3.699,0
DB,8.7,3.88,1.018,4.2448,0.007465,CO,-3.779,0
DB,8.7,3.86,1.018,4.44688,0.007464,CO,-3.859,0
DB,8.7,3.84,1.018,4.63696,0.007464,CO,-3.939,0
DB,8.7,3.82,1.018,4.81368,0.007464,CO,-4.019,0
DB,8.7,3.8,1.018,4.97769,0.007464,CO,-4.099,0
DB,8.7,3.78,1.018,5.13738,0.007463,CO,-4.179,0
DB,8.7,3.76,1.018,5.27942,0.007463,CO,-4.259,0
DB,8.7,3.74,1.018,5.41328,0.007463,CO,-4.339,0
DB,8.7,3.72,1.018,5.53857,0.007463,CO,-4.419,0
DB,8.7,3.7,1.018,5.65553,0.007463,CO,-4.499,0
DB,8.7,3.68,1.018,5.76415,0.007463,CO,-4.579,0
DB,8.7,3.66,1.018,5.86433,0.007463,CO,-4.659,0
DB,8.7,3.64,1.018,5.9557,0.007463,CO,-4.739,0
DB,8.7,3.62,1.018,6.04021,0.007463,CO,-4.819,0
DB,8.7,3.6,1.018,6.11689,0.007463,CO,-4.899,0
DB,8.7,3.58,1.018,6.1827,0.007463,CO,-4.979,0
DB,8.7,3.56,1.018,6.23955,0.007463,CO,-5.059,0
DB,8.7,3.54,1.018,6.28933,0.007463,CO,-5.139,0
DB,8.7,3.52,1.018,6.33376,0.007463,CO,-5.219,0
DB,8.7,3.5,1.018,6.37404,0.007463,CO,-5.299,0
DB,8.7,3.48,1.018,6.41133,0.007463,CO,-5.379,0
DB,8.7,3.46,1.018,6.44649,0.007463,CO,-5.459,0
DB,8.7,3.44,1.018,6.48043,0.007463,CO,-5.539,0
DB,8.7,3.42,1.018,6.51388,0.007463,CO,-5.619,0
DB,8.7,3.4,1.018,6.54732,0.007463,CO,-5.699,0
DB,8.8,4.9,1.099,0.00034,0.006909,ONe,0.234,0
DB,8.8,4.88,1.098,0.00039,0.006905,ONe,0.154,0
DB,8.8,4.86,1.097,0.00044,0.006901,ONe,0.073,0
DB,8.8,4.84,1.096,0.0005,0.006897,ONe,-0.007,0
DB,8.8,4.82,1.095,0.00057,0.006893,ONe,-0.087,0
DB,8.8,4.8,1.094,0.00066,0.00689,ONe,-0.168,0
DB,8.8,4.78,1.093,0.00077,0.006886,ONe,-0.248,0
DB,8.8,4.76,1.092,0.00091,0.006883,ONe,-0.328,0
DB,8.8,4.74,1.092,0.0011,0.006879,ONe,-0.409,0
DB,8.8,4.72,1.091,0.00137,0.006876,ONe,-0.489,0
DB,8.8,4.7,1.09,0.00179,0.006872,ONe,-0.569,0
DB,8.8,4.68,1.089,0.00256,0.006869,ONe,-0.65,0
DB,8.8,4.66,1.088,0.00421,0.006865,ONe,-0.73,0
DB,8.8,4.64,1.087,0.00789,0.006861,ONe,-0.811,0
DB,8.8,4.62,1.086,0.01395,0.006857,ONe,-0.891,0
DB,8.8,4.6,1.085,0.02182,0.006853,ONe,-0.971,0
DB,8.8,4.58,1.084,0.03118,0.006849,ONe,-1.052,0
DB,8.8,4.56,1.084,0.04192,0.006846,ONe,-1.132,0
DB,8.8,4.54,1.083,0.05405,0.006843,ONe,-1.212,0
DB,8.8,4.52,1.082,0.06768,0.006841,ONe,-1.292,0
DB,8.8,4.5,1.082,0.08292,0.006838,ONe,-1.373,0
DB,8.8,4.48,1.081,0.09999,0.006836,ONe,-1.453,0
DB,8.8,4.46,1.08,0.11905,0.006834,ONe,-1.533,0
DB,8.8,4.44,1.08,0.1403,0.006832,ONe,-1.613,0
DB,8.8,4.42,1.079,0.16399,0.00683,ONe,-1.693,0
DB,8.8,4.4,1.079,0.19047,0.006828,ONe,-1.774,0
DB,8.8,4.38,1.079,0.21992,0.006826,ONe,-1.854,0
DB,8.8,4.36,1.078,0.2526,0.006824,ONe,-1.934,0
DB,8.8,4.34,1.078,0.28913,0.006823,ONe,-2.014,0
DB,8.8,4.32,1.078,0.33005,0.006821,ONe,-2.094,0
DB,8.8,4.3,1.077,0.37645,0.00682,ONe,-2.174,0
DB,8.8,4.28,1.079,0.43557,0.006822,ONe,-2.254,0
DB,8.8,4.26,1.079,0.51318,0.006821,ONe,-2.334,0
DB,8.8,4.24,1.079,0.60011,0.00682,ONe,-2.414,0
DB,8.8,4.22,1.078,0.69344,0.006818,ONe,-2.494,0
DB,8.8,4.2,1.078,0.79267,0.006817,ONe,-2.574,0
DB,8.8,4.18,1.078,0.89741,0.006816,ONe,-2.654,0
DB,8.8,4.16,1.078,1.00722,0.006815,ONe,-2.734,0
DB,8.8,4.14,1.077,1.12226,0.006814,ONe,-2.814,0
DB,8.8,4.12,1.077,1.24375,0.006812,ONe,-2.894,0
DB,8.8,4.1,1.077,1.37224,0.006811,ONe,-2.974,0
DB,8.8,4.08,1.077,1.5106,0.00681,ONe,-3.055,0
DB,8.8,4.06,1.076,1.66482,0.006809,ONe,-3.135,0
DB,8.8,4.04,1.076,1.835,0.006808,ONe,-3.215,0
DB,8.8,4.02,1.076,2.02045,0.006808,ONe,-3.295,0
DB,8.8,4,1.076,2.22859,0.006807,ONe,-3.375,0
DB,8.8,3.98,1.076,2.44164,0.006806,ONe,-3.455,0
DB,8.8,3.96,1.076,2.65256,0.006806,ONe,-3.535,0
DB,8.8,3.94,1.076,2.85226,0.006805,ONe,-3.615,0
DB,8.8,3.92,1.075,3.03709,0.006805,ONe,-3.695,0
DB,8.8,3.9,1.075,3.20606,0.006805,ONe,-3.775,0
DB,8.8,3.88,1.075,3.36395,0.006804,ONe,-3.855,0
DB,8.8,3.86,1.075,3.50718,0.006804,ONe,-3.935,0
DB,8.8,3.84,1.075,3.64159,0.006804,ONe,-4.015,0
DB,8.8,3.82,1.075,3.76471,0.006804,ONe,-4.095,0
DB,8.8,3.8,1.075,3.878,0.006804,ONe,-4.175,0
DB,8.8,3.78,1.075,3.98504,0.006804,ONe,-4.255,0
DB,8.8,3.76,1.075,4.07804,0.006804,ONe,-4.335,0
DB,8.8,3.74,1.075,4.16362,0.006804,ONe,-4.415,0
DB,8.8,3.72,1.075,4.24197,0.006804,ONe,-4.495,0
DB,8.8,3.7,1.075,4.31372,0.006803,ONe,-4.575,0
DB,8.8,3.68,1.075,4.37895,0.006803,ONe,-4.655,0
DB,8.8,3.66,1.075,4.43812,0.006803,ONe,-4.735,0
DB,8.8,3.64,1.075,4.49133,0.006803,ONe,-4.815,0
DB,8.8,3.62,1.075,4.53958,0.006803,ONe,-4.895,0
DB,8.8,3.6,1.075,4.58254,0.006803,ONe,-4.975,0
DB,8.8,3.58,1.075,4.61874,0.006803,ONe,-5.055,0
DB,8.8,3.56,1.075,4.6494,0.006803,ONe,-5.135,0
DB,8.8,3.54,1.075,4.67591,0.006803,ONe,-5.215,0
DB,8.8,3.52,1.075,4.69938,0.006803,ONe,-5.295,0
DB,8.8,3.5,1.075,4.72231,0.006803,ONe,-5.375,0
DB,8.8,3.48,1.075,4.74524,0.006803,ONe,-5.455,0
DB,8.8,3.46,1.075,4.76816,0.006803,ONe,-5.535,0
DB,8.8,3.44,1.075,4.79109,0.006803,ONe,-5.615,0
DB,8.8,3.42,1.075,4.81402,0.006804,ONe,-5.695,0
DB,8.8,3.4,1.075,4.83695,0.006804,ONe,-5.775,0
DB,8.9,4.9,1.145,0.00032,0.006293,ONe,0.152,0
DB,8.9,4.88,1.144,0.00036,0.006291,ONe,0.071,0
