thickness,Mass,logT,logg,logR,logtau,logL
thin,0.7,3.7710001249666,8.20263027,-1.95973231691375,9.64395705341708,29.7022118692822
thin,0.7,3.7666682992413,8.20288138,-1.95985785135638,9.66264357832301,29.6846334568002
thin,0.7,3.76249771255764,8.20311494,-1.95997465487242,9.68047239886855,29.6677175584069
thin,0.7,3.75839016852054,8.20333685,-1.96008562454014,9.6974687491799,29.6510654679102
thin,0.7,3.75424331244274,8.20354853,-1.96019143937256,9.7136198881445,29.6342663190868
thin,0.7,3.74985328113124,8.20376413,-1.96029921703674,9.72901616424928,29.6164906377861
thin,0.7,3.74564987428002,8.20395579,-1.96039505452748,9.74305806747049,29.5994853687257
thin,0.7,3.74127066276585,8.2041441,-1.96048920326028,9.75645923603949,29.581780183368
thin,0.7,3.73714415173468,8.20431091,-1.96057265479212,9.76861479521141,29.5651073529789
thin,0.7,3.73294150997628,8.20447055,-1.96065247317174,9.78019564943221,29.5481371223541
thin,0.7,3.72850755186568,8.2046293,-1.96073179296442,9.79112316981755,29.530242613089
thin,0.7,3.72421017144571,8.20477748,-1.96080593671046,9.8011687981533,29.5129048220808
thin,0.7,3.71991616280384,8.20492003,-1.96087718366515,9.81077632282754,29.4955862386987
thin,0.7,3.71570829902002,8.20505219,-1.96094325013229,9.81989563742773,29.4786226183971
thin,0.7,3.71154734200193,8.20517124,-1.96100276419842,9.82854009463579,29.4618597383497
thin,0.7,3.70722614676628,8.20527945,-1.96105692166782,9.83671455195136,29.4444668562283
thin,0.7,3.70292854340253,8.20537497,-1.9611046360565,9.84429913443635,29.4271808921438
thin,0.7,3.69856480971045,8.20546348,-1.96114893065938,9.85159097651477,29.4096374658875
thin,0.7,3.69389489346435,8.20555196,-1.96119317269101,9.85871358635894,29.3908692517684
thin,0.7,3.68910674526927,8.20564,-1.96123719084928,9.86550301039467,29.3716285716647
thin,0.7,3.68401465244968,8.20573242,-1.96128338331194,9.87204649021487,29.3511677867606
thin,0.7,3.67892062071582,8.20582133,-1.96132781036449,9.87821250908717,29.3307028685264
thin,0.7,3.67374734140235,8.20590398,-1.96136915787423,9.88420025040322,29.3099270467164
thin,0.7,3.66833348131964,8.20597818,-1.96140628261114,9.89006220038164,29.2881973397127
thin,0.7,3.66295989210305,8.20604223,-1.9614382695449,9.89568238193887,29.2666389802166
thin,0.7,3.65758167165528,8.20610854,-1.96147145847896,9.90116217001508,29.2450598772682
thin,0.7,3.65182619732457,8.20617855,-1.96150642099428,9.90659877136325,29.221967903675
thin,0.7,3.64608453485739,8.20624322,-1.96153875811356,9.91179776104075,29.1989365397402
thin,0.7,3.64012044491363,8.20630015,-1.96156726933789,9.91694161108371,29.1750233198413
thin,0.7,3.63396544838135,8.20634601,-1.96159018251998,9.92202410568986,29.1503575652025
thin,0.7,3.62769239699971,8.20638414,-1.96160926823787,9.92704303013493,29.1252271209489
thin,0.7,3.6213725738396,8.20641841,-1.96162635466692,9.93198551786105,29.0999136062576
thin,0.7,3.6152083735142,8.20645098,-1.96164264168829,9.93683688008225,29.0752242227453
thin,0.7,3.60870480629837,8.20648746,-1.96166087244721,9.94167915518285,29.0491734276437
thin,0.7,3.60240313294782,8.20652441,-1.9616793897381,9.94629389551724,29.0239299243394
thin,0.7,3.59599068321971,8.20655907,-1.96169670754868,9.95085184795398,28.9982452977526
thin,0.7,3.5894390332193,8.2065913,-1.96171282573542,9.95533502540376,28.9720064817788
thin,0.7,3.5826686339419,8.20662184,-1.96172808712313,9.959768393781,28.9448943657888
thin,0.7,3.57563011491059,8.20665176,-1.96174306323841,9.96417021574457,28.9167103434832
thin,0.7,3.56830519120449,8.20667994,-1.96175712525187,9.96855569846063,28.8873824252845
thin,0.7,3.56071176370601,8.20670544,-1.9617698729177,9.97291786303983,28.8569832315189
thin,0.7,3.552861221374,8.20672943,-1.96178187778815,9.97726406154308,28.8255571004449
thin,0.7,3.54503338757768,8.20675227,-1.96179331130663,9.98158808462271,28.7942229276122
thin,0.7,3.53636235980362,8.20677707,-1.96180571701467,9.9860037423391,28.7595140394465
thin,0.7,3.52782436197591,8.20679901,-1.96181669378916,9.99024252664824,28.725340142877
thin,0.7,3.5189681716875,8.20681954,-1.96182692759445,9.99449105564741,28.6898948056257
thin,0.7,3.50982596621672,8.20683962,-1.96183699011857,9.9987303099128,28.6533059252973
thin,0.7,3.50037722711602,8.20686047,-1.9618473959285,10.0029626176977,28.6154900658982
thin,0.7,3.49065558772698,8.20688004,-1.96185717304304,10.0071782998438,28.5765840034848
thin,0.7,3.48071479786676,8.20689806,-1.96186620706381,10.0113691075748,28.536802790714
thin,0.7,3.47057473907832,8.20691487,-1.96187461230253,10.0155269852722,28.4962257698776
thin,0.7,3.46070468152345,8.20693019,-1.96188227436255,10.0196425275807,28.4567301714994
thin,0.7,3.44971781997418,8.20694515,-1.96188976501459,10.0238612799289,28.41276772102
thin,0.7,3.43919679367043,8.20695809,-1.96189622652052,10.0278378635296,28.3706707171032
thin,0.7,3.42854670843549,8.20697172,-1.96190303121918,10.0317690819064,28.3280567190446
thin,0.7,3.41779895981222,8.20698579,-1.96191006475928,10.0356362291359,28.2850516129387
thin,0.7,3.40701622977339,8.20699933,-1.96191681249017,10.0394260174921,28.2419071637534
thin,0.7,3.39688810796151,8.2070115,-1.96192293128593,10.0431401611563,28.2013826475964
thin,0.7,3.38533962788179,8.20702497,-1.96192967921674,10.0469916072366,28.1551753491534
thin,0.7,3.37453816626383,8.20703635,-1.96193534069719,10.0505371256572,28.1119581048198
thin,0.7,3.36375657024241,8.20704643,-1.96194037318623,10.054009065,28.0688216190375
thin,0.7,3.35301687406541,8.20705534,-1.96194483385026,10.0574040030334,28.0258537139281
thin,0.7,3.34317077955669,8.20706388,-1.96194912299349,10.0607276734716,27.9864609010266
thin,0.7,3.33148675738681,8.20707338,-1.96195386969472,10.0642445334557,27.9397153397261
thin,0.7,3.32094386550783,8.20708022,-1.96195730107731,10.0673937587771,27.8975368696102
thin,0.7,3.31141120527151,8.20708648,-1.96196038934482,10.0704874520196,27.8593999964877
thin,0.7,3.29975930377376,8.20709573,-1.96196502178727,10.0738095975749,27.8127831824203
thin,0.7,3.29051536528643,8.20710166,-1.96196799572698,10.0767310790788,27.775801451886
thin,0.7,3.28008333861305,8.20710742,-1.96197085530361,10.0799218101949,27.7340675503426
thin,0.7,3.26966923875511,8.20711415,-1.96197422962824,10.0830892701013,27.6924044711976
thin,0.7,3.25955180904955,8.20712141,-1.96197788994223,10.0861144918016,27.6519275156922
thin,0.7,3.25067047894294,8.20712713,-1.961980749584,10.0890696154816,27.6163964199285
thin,0.7,3.24022228119489,8.20713418,-1.96198423837245,10.0923215980616,27.5745966405066
thin,0.7,3.23139574899427,8.20713996,-1.96198715524989,10.0953381527827,27.5392846606794
thin,0.7,3.22170987478289,8.20714808,-1.96199121603345,10.0986084271418,27.5005329950601
thin,0.7,3.21203879974916,8.20715419,-1.96199424734734,10.1018106329654,27.4618426445752
thin,0.7,3.20124274480206,8.20715959,-1.96199699270648,10.1049894005135,27.4186530599583
thin,0.7,3.19049795909947,8.20716541,-1.96199985247403,10.1078307704203,27.3756681854577
thin,0.7,3.18069719597388,8.20717189,-1.96200311263202,10.1102576342578,27.3364585330326
thin,0.7,3.17079770884611,8.2071773,-1.96200580085087,10.1125001013877,27.2968553169797
thin,0.75,5.14625528672145,7.88748596,-1.78717864537715,4.33015683895139,35.5483400273806
thin,0.75,5.10726398505776,7.95197964,-1.81942525583736,4.77815125038364,35.3278812042226
thin,0.75,5.07300045089938,7.99531619,-1.84109379247769,5.07918124604763,35.1474905115547
thin,0.75,5.04221076969129,8.02674585,-1.85680846813802,5.25527250510331,34.9929020947264
thin,0.75,5.014414994475,8.050533,-1.86870206498657,5.38021124171161,34.8579318313098
thin,0.75,4.98930157513783,8.0691399,-1.87800551791343,5.47712125471966,34.7388712911922
thin,0.75,4.96660341225748,8.0841442,-1.88550765008497,5.55630250076729,34.6330742807591
thin,0.75,4.94597247215918,8.09646874,-1.89166991346528,5.6232492903979,34.5382260082555
thin,0.75,4.92722756602471,8.10674705,-1.89680907130745,5.68124123737559,34.4529680106299
thin,0.75,4.91022813051232,8.11547843,-1.90117475577064,5.73239375982297,34.3762388787029
thin,0.75,4.89455535283539,8.12301389,-1.9049425275397,5.77815125038364,34.306012412696
thin,0.75,4.87996541661404,8.12959793,-1.90823453748127,5.81954393554187,34.241068593444
thin,0.75,4.86631912355013,8.13540172,-1.91113640985611,5.85733249643127,34.1806797206317
thin,0.75,4.85352147757537,8.14055976,-1.91371544467588,5.89209460269048,34.1243310594076
thin,0.75,4.84156974760718,8.14517634,-1.91602372980932,5.92427928606188,34.0719074017495
thin,0.75,4.83023321135505,8.14935007,-1.91811061171189,5.95424250943933,34.0223875381608
thin,0.75,4.81921226654539,8.15324396,-1.92005751777802,5.98313082772676,33.9744099923664
thin,0.75,4.80827377965723,8.15698018,-1.92192566767751,6.01189424649118,33.9269198184024
thin,0.75,4.79718882457599,8.16060708,-1.92373908939977,6.04072651950577,33.8789530609118
thin,0.75,4.78622770287399,8.16407597,-1.9254735565796,6.06935613630224,33.8316397099728
thin,0.75,4.77517185347545,8.1674416,-1.92715638218298,6.09806993980678,33.7840507001784
thin,0.75,4.7642187322724,8.17066829,-1.92876971738538,6.12667547735632,33.7370114898124
thin,0.75,4.75326819540987,8.17378642,-1.93032876587072,6.15538007208564,33.6900912162731
thin,0.75,4.74237336192105,8.1767912,-1.93183115888417,6.18413927049971,33.6435071572856
thin,0.75,4.73150023744133,8.17969767,-1.93328437122733,6.21300985353988,33.5971081628117
thin,0.75,4.72071434008184,8.18250393,-1.93468751442857,6.24196289481295,33.5511583371905
thin,0.75,4.71002819521641,8.18521846,-1.93604477345542,6.27108685794185,33.5056991491934
thin,0.75,4.69930978498869,8.1878653,-1.93736818629474,6.30045091236686,33.460178783482
thin,0.75,4.688656037978,8.19041731,-1.93864420455887,6.32985512255076,33.4150117646297
thin,0.75,4.67804212943352,8.19287618,-1.93987364775866,6.35936736792517,33.3700972854107
thin,0.75,4.66752121768314,8.19524063,-1.94105589077895,6.38900988752886,33.3256490509173
thin,0.75,4.6570733266406,8.19751846,-1.9421948001543,6.41888702793748,33.2815796433986
thin,0.75,4.64669473051297,8.19971026,-1.94329068318205,6.44903446689133,33.23787360627
thin,0.75,4.63643061485082,8.20181981,-1.94434545752165,6.47948576459416,33.1947074420521
thin,0.75,4.62622407690301,8.20385172,-1.94536140346885,6.51033518456897,33.1518495465252
thin,0.75,4.61616043056534,8.2058062,-1.94633868336268,6.54156564083167,33.1096402953429
thin,0.75,4.60617995519804,8.20769026,-1.94728067943404,6.57330591169076,33.0678345722058
thin,0.75,4.59627694659929,8.20949943,-1.94818527313518,6.60553872637132,33.0264131325968
thin,0.75,4.58656609798199,8.21123511,-1.94905311434085,6.63827205540877,32.9858341691638
thin,0.75,4.57690280521248,8.212907,-1.94988904022591,6.67170718685225,32.945509107545
thin,0.75,4.56747628808033,8.21450944,-1.95069029949501,6.70572750370016,32.9062005836813
thin,0.75,4.55809952434826,8.21605621,-1.95146367503754,6.74061103491787,32.8671467458018
thin,0.75,4.5490013346864,8.2175393,-1.95220521245814,6.77618509830385,32.8292708938857
thin,0.75,4.53995670395701,8.21897445,-1.952922811819,6.81279133616072,32.7916572512621
thin,0.75,4.53114635775826,8.2203483,-1.95360973221352,6.85018492756616,32.7550420408717
thin,0.75,4.52260518086327,8.22166776,-1.95426942192347,6.88860341231732,32.7195578235228
thin,0.75,4.51412821684996,8.22294222,-1.95490665042725,6.92820708775322,32.6843755491424
thin,0.75,4.50591659379804,8.22415994,-1.95551551339089,6.96864071355679,32.6503113122619
thin,0.75,4.49791829287944,8.22533333,-1.95610220951739,7.01016209715742,32.6171446623575
thin,0.75,4.49012533872455,8.22646678,-1.95666896411945,7.05273509985911,32.5848394133791
thin,0.75,4.48253140479541,8.22756426,-1.95721767792493,7.09627756739888,32.5533661756668
thin,0.75,4.47511909473497,8.22863012,-1.957750603725,7.14067613463457,32.5226511587798
thin,0.75,4.46787388940631,8.22966927,-1.95827017756576,7.18576901658288,32.4926311986251
thin,0.75,4.46071884799643,8.23068739,-1.95877924610692,7.23136992574311,32.4629928732509
thin,0.75,4.45372123954965,8.23168021,-1.95927566863396,7.27713684846888,32.4340095494969
thin,0.75,4.44682204597735,8.23265124,-1.95976116500002,7.32300527650666,32.4054418159116
thin,0.75,4.43997562260609,8.23360089,-1.96023598271186,7.36868584333524,32.3771065462868
thin,0.75,4.43320837067406,8.23452642,-1.96069877455447,7.41386331039185,32.34911193935
thin,0.75,4.42648268157011,8.23543083,-1.96115098567329,7.45840757414725,32.3213048666627
thin,0.75,4.41976984057435,8.23631563,-1.96159338246206,7.50210537709012,32.2935687127707
thin,0.75,4.41308998607982,8.23718031,-1.96202570562735,7.54476322741721,32.2659846008374
thin,0.75,4.40641710097017,8.238028,-1.96244958499783,7.58633092776196,32.2384453198874
thin,0.75,4.39973604951313,8.23885882,-1.96286499540921,7.62671300256212,32.2108902453726
thin,0.75,4.393048752784,8.23967253,-1.96327179741751,7.66583877098496,32.1833273660931
thin,0.75,4.38635419383725,8.24046903,-1.96367008127297,7.70369830624319,32.1557525174438
thin,0.75,4.37965318043729,8.24124835,-1.96405970823764,7.74030575370383,32.1281691350824
thin,0.75,4.37294763757864,8.24201132,-1.9644412298461,7.77569351298822,32.1005841930171
thin,0.75,4.36623864463721,8.24275848,-1.96481479711658,7.80990795322078,32.0730008972922
thin,0.75,4.35952796316676,8.24349028,-1.96518067729959,7.84300123805151,32.0454262581658
thin,0.75,4.35281695826289,8.24420715,-1.96553913899999,7.87503242528067,32.0178656350119
thin,0.75,4.34610624076061,8.24490872,-1.96588993274059,7.90606284894003,31.9903211362771
thin,0.75,4.33939722564797,8.24559461,-1.96623286642165,7.93614931507175,31.9627991549544
thin,0.75,4.33269396603321,8.2462639,-1.96656751658544,7.9653477744387,31.9353168297804
thin,0.75,4.32599247893162,8.24691518,-1.96689316973818,7.99371413412306,31.9078596136666
thin,0.75,4.31929458758954,8.24754921,-1.96721015274994,8.02129186317857,31.8804339901989
thin,0.75,4.31260497247698,8.24816867,-1.96751989462303,8.04813325943131,31.8530560884984
thin,0.75,4.30592082685004,8.24877332,-1.96782220578748,8.07430104999742,31.825714837344
thin,0.75,4.29924092456052,8.24936215,-1.96811666451522,8.09983872590535,31.7984064328703
thin,0.75,4.29256890107217,8.2499347,-1.96840290641195,8.12478257967116,31.7711457603397
thin,0.75,4.28590700926001,8.2504918,-1.96868143783055,8.14916982821571,31.7439411012024
thin,0.75,4.27926023441815,8.25103467,-1.96895288311122,8.17303467609893,31.7168111313262
thin,0.75,4.27263958002185,8.25156437,-1.96921775223467,8.19641165200288,31.6897988291598
thin,0.75,4.26605059389573,8.25208428,-1.96947772053364,8.21933954438051,31.6629229266125
thin,0.75,4.25948920799207,8.25259695,-1.96973406001554,8.24185416285254,31.6361647131946
thin,0.75,4.2529605213313,8.25310394,-1.969987521503,8.26397721665751,31.6095429737617
thin,0.75,4.24645593955209,8.25360631,-1.97023874106612,8.28573391618636,31.5830222988979
thin,0.75,4.2399786599401,8.25410361,-1.9704873647808,8.30713454594166,31.5566159241322
thin,0.75,4.23352178623216,8.25459502,-1.97073309631675,8.32819463208402,31.5302970512454
thin,0.75,4.2270819184212,8.25507697,-1.97097406220675,8.34892159050994,31.5040555355294
thin,0.75,4.22065440069007,8.25554628,-1.97120867706033,8.36932014980067,31.4778762704448
thin,0.75,4.2142482869579,8.256004,-1.97143757348005,8.38939363050449,31.4517939550456
thin,0.75,4.20786841407796,8.25645231,-1.9716617365505,8.4091628776354,31.4258262603155
thin,0.75,4.20151678464364,8.25689293,-1.97188203655475,8.42864770395088,31.3999790045009
thin,0.75,4.1951948238646,8.25732709,-1.97209911150531,8.44786210311521,31.3742571506526
thin,0.75,4.18890435374532,8.25775598,-1.97231354220878,8.46681514611018,31.3486663649517
thin,0.75,4.18264689222084,8.25817948,-1.9725253246932,8.48551359665639,31.3232128984255
thin,0.75,4.1764233354952,8.2585956,-1.97273334112193,8.50396178043527,31.2979027001189
thin,0.75,4.17023599148835,8.25900277,-1.97293694083492,8.52216074102666,31.2727461794414
thin,0.75,4.16408793270443,8.25939999,-1.97313553076047,8.54011177236664,31.2477565557894
thin,0.75,4.1579815996517,8.25978646,-1.97332881044392,8.55781591042494,31.2229447408203
thin,0.75,4.1519201727302,8.26016155,-1.97351636162457,8.57527307840573,31.1983240918456
thin,0.75,4.14590726181047,8.26052492,-1.97369800056972,8.59248143414541,31.1739091020474
thin,0.75,4.13994845468386,8.26087681,-1.97387395494835,8.60943367985755,31.1497218023873
thin,0.75,4.13405401452172,8.26121941,-1.97404527629055,8.62611176359844,31.1258015820514
thin,0.75,4.12824184721707,8.26155462,-1.97421284148444,8.64247520434852,31.1022175337829
thin,0.75,4.12254825346406,8.26188054,-1.97437582226984,8.65842602148831,31.0791171828868
thin,0.75,4.11705878747469,8.26219307,-1.97453209413269,8.67372884760248,31.0568469415448
thin,0.75,4.11197046155704,8.26248272,-1.97467693860617,8.68784025749234,31.0362039730972
thin,0.75,4.10749856760079,8.26273919,-1.97480516038125,8.70017800658112,31.0180598163541
thin,0.75,4.10367867059879,8.26296077,-1.97491591980718,8.71066779975384,31.0025586938557
thin,0.75,4.10031573783193,8.26315703,-1.97501409512403,8.71986744218832,30.9889107979578
thin,0.75,4.09718859824623,8.26333994,-1.97510551358576,8.72839615410733,30.9762193499949
thin,0.75,4.09421148060064,8.26351379,-1.97519247033973,8.73649339093424,30.9641370107543
thin,0.75,4.09132510541969,8.26368165,-1.97527637800394,8.74432404776107,30.9524236445603
thin,0.75,4.0884996448221,8.26384505,-1.97535806055633,8.75197011401602,30.9409584235768
thin,0.75,4.08573029550434,8.26400421,-1.97543769371692,8.75944709146808,30.9297218554012
thin,0.75,4.08298983181013,8.26416018,-1.97551563037638,8.76682894574863,30.9186040341565
thin,0.75,4.08023583581045,8.2643155,-1.97559328595407,8.77423213574611,30.9074326987293
thin,0.75,4.0774650855179,8.26447108,-1.975671073469,8.78166635310655,30.8961941418756
thin,0.75,4.07470883707276,8.26462581,-1.97574846167279,8.78904717528952,30.8850144377134
thin,0.75,4.07198513999906,8.26477847,-1.97582480084802,8.7963271451548,30.8739669693596
thin,0.75,4.06926754749208,8.26492976,-1.97590044477382,8.80357789554049,30.8629452762762
thin,0.75,4.06650749332475,8.26508179,-1.97597645627415,8.81093005565051,30.851753040241
thin,0.75,4.06367159778304,8.26523635,-1.97605372168893,8.81847286961304,30.8402549340518
thin,0.75,4.06075586954879,8.2653941,-1.97613259620942,8.82621699465862,30.8284342496495
thin,0.75,4.05777537493025,8.2655548,-1.97621296251327,8.83412104522898,30.8163515503817
thin,0.75,4.05475211758738,8.265718,-1.97629458498829,8.84212744221461,30.8040953188658
thin,0.75,4.05170501037811,8.2658832,-1.97637716873651,8.85018480492692,30.7917417229769
thin,0.75,4.0486469417566,8.26605095,-1.97646100996389,8.85826077321175,30.7793416833304
thin,0.75,4.04561079324934,8.26621814,-1.97654463080605,8.86626612608736,30.7670298652869
thin,0.75,4.04255031632953,8.26638725,-1.97662921423113,8.87432471268437,30.7546189208483
thin,0.75,4.03946865837898,8.26655754,-1.97671434663205,8.88242679646869,30.7421219621644
thin,0.75,4.03635836301223,8.26672883,-1.9767999691502,8.89059090258708,30.7295094956401
thin,0.75,4.0332062039176,8.26690161,-1.97688637802236,8.89885259981212,30.71672809387
thin,0.75,4.03000890238495,8.26707515,-1.97697315930128,8.90721884180548,30.7037653173979
thin,0.75,4.0267469845006,8.2672503,-1.97706072770332,8.91574091000808,30.6905424911062
thin,0.75,4.02342382600326,8.2674262,-1.97714866912035,8.92440893463205,30.6770739764051
thin,0.75,4.02002799124954,8.2676033,-1.97723722072689,8.93325215852545,30.6633135617299
thin,0.75,4.01656652677924,8.26778066,-1.97732590889253,8.94225148749537,30.649290355854
thin,0.75,4.01303271862676,8.26795841,-1.97741479295934,8.95142368903981,30.6349773780187
thin,0.75,4.00943478580929,8.26813599,-1.97750357667271,8.96074620317404,30.62040800271
thin,0.75,4.00578179134166,8.26831257,-1.97759184496323,8.97019475352544,30.6056194994174
thin,0.75,4.00207964800411,8.26848829,-1.97767971610942,8.97975395582636,30.5906352227975
thin,0.75,3.99834591398585,8.26866602,-1.97776855400364,8.98938110826863,30.5755225615749
thin,0.75,3.9946430108608,8.26884463,-1.97785788465452,8.9989181724604,30.560532252161
thin,0.75,3.99097258203259,8.26902062,-1.97794586898529,9.00835996604422,30.5456745646534
thin,0.75,3.98727631955471,8.26919651,-1.97803381179791,9.01785688230573,30.5307136294107
thin,0.75,3.98355721843742,8.26937188,-1.97812147562898,9.02740098605452,30.5156618085856
thin,0.75,3.97981776767393,8.26954632,-1.97820874156485,9.03698400941058,30.5005295658583
thin,0.75,3.97606070309416,8.26971937,-1.97829525306766,9.04659894558343,30.4853282546355
thin,0.75,3.9722886563048,8.26989056,-1.97838083150073,9.05623613279443,30.4700689783371
thin,0.75,3.96850332255801,8.27005948,-1.97846529809205,9.06589178674598,30.454758754497
thin,0.75,3.96470772665955,8.27022569,-1.97854841452145,9.075557179966,30.4394100703173
thin,0.75,3.96090490728598,8.27038866,-1.97862988286963,9.08522205635759,30.4240358986607
thin,0.75,3.95709470393998,8.27054796,-1.9787095238888,9.09488670644061,30.4086357393441
thin,0.75,3.95327434413126,8.27070403,-1.97878757436957,9.10455743947251,30.393198300273
thin,0.75,3.94669021677147,8.27096335,-1.97891725358845,9.12129912360167,30.3666024285236
thin,0.75,3.93729304380037,8.27131421,-1.97909265861458,9.14526044195365,30.3286629238348
thin,0.75,3.92660475535872,8.27169527,-1.97928319220765,9.17333955605335,30.2855287301404
thin,0.75,3.9170124289184,8.27203256,-1.97945183834361,9.20245725599269,30.2468219654397
thin,0.75,3.90696954247539,8.2723899,-1.9796304972731,9.23666017663793,30.2062930665301
thin,0.75,3.89662893692909,8.27275598,-1.97981352021202,9.27379917724043,30.164564597084
thin,0.75,3.88571612767942,8.2731201,-1.97999560685236,9.31239783401826,30.120549254682
thin,0.75,3.87501982972171,8.27345797,-1.98016452991553,9.34998270746704,30.0774260496069
thin,0.75,3.86389261968442,8.2738046,-1.98033787403651,9.38674395623868,30.0325708166057
thin,0.75,3.85355888673807,8.27414656,-1.98050884024819,9.42062896084252,29.990893846318
thin,0.75,3.84303746367223,8.27451531,-1.98069318917388,9.45300749418637,29.9484394236793
thin,0.75,3.83362240738057,8.27485369,-1.98086238383941,9.48144004852742,29.9104408313282
thin,0.75,3.8246829945863,8.27519386,-1.98103248105511,9.5070156031821,29.8743429836297
thin,0.75,3.81729513053462,8.27548493,-1.98117801574334,9.52852848855506,29.8445004741809
thin,0.75,3.81059963742547,8.2757456,-1.98130835102155,9.54859453850711,29.8174578072116
thin,0.75,3.80440557260752,8.27600171,-1.98143639269617,9.56841928631188,29.7924254510795
thin,0.75,3.79813681080876,8.27628118,-1.98157613934769,9.58821095740422,29.7670709290783
thin,0.75,3.79284566812815,8.27654363,-1.98170737223794,9.60610349976864,29.7456439222933
thin,0.75,3.78823563206471,8.27678551,-1.98182828760704,9.62344736622769,29.7269618927735
thin,0.75,3.78369243797988,8.27702946,-1.9819503145657,9.64141719238345,29.7085451364792
thin,0.75,3.77911039384957,8.27726814,-1.98206962037969,9.65937589447408,29.6899783464271
thin,0.75,3.77446138707682,8.27749921,-1.98218518421232,9.67676583364866,29.6711511737505
thin,0.75,3.77014482433324,8.2777084,-1.98228975134656,9.69298273619036,29.653675803554
thin,0.75,3.76617872606416,8.27790053,-1.98238583148515,9.70857198453444,29.6376192980523
thin,0.75,3.76206142729249,8.27809873,-1.98248493077486,9.72410933080806,29.6209519076078
thin,0.75,3.75782084491802,8.27829673,-1.98258393273927,9.73882081603392,29.6037915413105
thin,0.75,3.75372076279269,8.27847129,-1.98267120030606,9.75232292741598,29.5872165755593
thin,0.75,3.74942149254177,8.27864189,-1.98275650555537,9.7652668514975,29.569848915413
thin,0.75,3.74545882394489,8.27879054,-1.98283084636554,9.77708839038314,29.5538496647529
thin,0.75,3.74115527969867,8.27894853,-1.98290982116475,9.78871831775817,29.5364775098091
thin,0.75,3.73705497498968,8.27909287,-1.98298196723317,9.79923189330627,29.5199318971248
thin,0.75,3.7328221729739,8.27923222,-1.98305166379309,9.80924124994488,29.5028613338979
thin,0.75,3.7284970836731,8.2793623,-1.98311668798146,9.81870388242552,29.4854309481474
thin,0.75,3.72412922538964,8.27948099,-1.98317607684047,9.82767201036202,29.4678408014
thin,0.75,3.71978959871128,8.27958785,-1.98322946769119,9.83615846978207,29.4503753741735
thin,0.75,3.71546325507228,8.27968821,-1.98327968149943,9.84422025092391,29.4329697716429
thin,0.75,3.71111229127144,8.27978327,-1.98332719775733,9.85185958313251,29.4154708312199
thin,0.75,3.70667972657537,8.2798731,-1.98337213573999,9.85913060847216,29.3976506721873
thin,0.75,3.70198707985336,8.27996107,-1.98341611698461,9.86606523077942,29.3787920396301
thin,0.75,3.69728019060871,8.28004408,-1.98345757879358,9.87254969937032,29.3598815644186
thin,0.75,3.69249506873048,8.28012691,-1.98349904456127,9.87878952788938,29.340658234669
thin,0.75,3.68749840792442,8.28020899,-1.9835400334573,9.8848671553295,29.3205894974021
thin,0.75,3.68253461095052,8.28028369,-1.9835774196654,9.89067514923431,29.3006596017153
thin,0.75,3.67760417906621,8.2803472,-1.98360915839354,9.89631816926709,29.2808744000198
thin,0.75,3.67242403841561,8.28041086,-1.98364101967701,9.90184568966192,29.2600902388199
thin,0.75,3.66732947428938,8.28047545,-1.98367330415402,9.90706346338644,29.2396472760394
thin,0.75,3.66211758756521,8.28053897,-1.98370504989054,9.91212763904825,29.2187363265408
thin,0.75,3.65676508434904,8.28059798,-1.98373457310297,9.91703409416637,29.1972673222826
thin,0.75,3.65125793710837,8.28064749,-1.98375928755923,9.92181180466767,29.1751890166899
thin,0.75,3.64557915691027,8.28068735,-1.98377925257519,9.92647158372169,29.1524342061308
thin,0.75,3.63986043905657,8.2807209,-1.98379603111463,9.93104198976726,29.1295258731809
thin,0.75,3.63362813549146,8.28075341,-1.98381226902808,9.93563884417205,29.1045639254768
thin,0.75,3.62751319467987,8.28078438,-1.98382772568006,9.94003430986358,29.0800731666138
thin,0.75,3.6213106221492,8.28081787,-1.98384450609235,9.9443755658728,29.055229590631
thin,0.75,3.61508754709574,8.28085171,-1.98386140744971,9.94862839673942,29.0303033454078
thin,0.75,3.60886366787968,8.28088317,-1.98387716660323,9.95278179132082,29.0053761584325
thin,0.75,3.60262209305136,8.28091299,-1.98389208419143,9.95683444625759,28.980380248383
thin,0.75,3.59629235589442,8.28094103,-1.98390609997301,9.96079326294105,28.9550332666682
thin,0.75,3.58978998831418,8.28096841,-1.9839197552682,9.96468193062666,28.928996432758
thin,0.75,3.58302875352346,8.28099403,-1.98393256877705,9.9685111534302,28.9019258217325
thin,0.75,3.57596954099929,8.28101739,-1.98394423962584,9.97231098183359,28.8736656329064
thin,0.75,3.56887664465722,8.2810386,-1.983954888045,9.97609079250935,28.845272839382
thin,0.75,3.56089666816759,8.28106113,-1.98396613835339,9.97997226498016,28.8133304131027
thin,0.75,3.55305282823319,8.28108268,-1.98397690763818,9.98368382845874,28.7819335065297
thin,0.75,3.54496430924862,8.28110272,-1.98398689503481,9.98738531243223,28.7495593934035
thin,0.75,3.536681820227,8.28112165,-1.98399640132447,9.99105170247751,28.7164104708586
thin,0.75,3.52817208244682,8.28113986,-1.98400548664386,9.99468493716485,28.6823533252665
thin,0.75,3.51941469259177,8.28115841,-1.98401475266205,9.99829299930192,28.6473052987959
