spec_type,Mass,Teff,logg,Mbol,BC,U,B,V,R,I,J,H,Ks,Y,J,H,K,W1,W2,W3,W4,S3.6,S4.5,S5.8,S8.0,u,g,r,i,z,g,r,i,z,y,G2,G2_BP,G2_RP,G3,G3_BP,G3_RP,FUV,NUV,Age
DB,0.2,27000,6.805,5.713,-2.879,7.327,8.406,8.592,8.705,8.84,9.16,9.262,9.342,9.064,9.138,9.234,9.319,9.386,9.418,9.46,9.467,9.393,9.415,9.434,9.451,8.168,8.36,8.791,9.132,9.433,8.402,8.795,9.141,9.392,9.56,8.558,8.375,8.775,8.571,8.445,8.801,7.601,7.804,0
DB,0.2,28000,6.796,5.532,-2.984,7.228,8.321,8.516,8.631,8.77,9.097,9.2,9.282,8.998,9.074,9.172,9.259,9.327,9.36,9.404,9.411,9.334,9.357,9.377,9.393,8.069,8.277,8.717,9.061,9.365,8.321,8.721,9.07,9.323,9.493,8.48,8.292,8.704,8.492,8.362,8.731,7.451,7.68,0
DB,0.2,29000,6.786,5.356,-3.084,7.131,8.236,8.44,8.558,8.701,9.033,9.139,9.222,8.934,9.011,9.11,9.199,9.268,9.302,9.347,9.357,9.276,9.299,9.319,9.336,7.971,8.196,8.643,8.99,9.298,8.241,8.647,9,9.255,9.427,8.403,8.21,8.634,8.415,8.281,8.66,7.303,7.558,0
DB,0.2,30000,6.777,5.185,-3.18,7.035,8.153,8.365,8.485,8.632,8.97,9.077,9.161,8.869,8.947,9.048,9.139,9.21,9.244,9.291,9.303,9.217,9.241,9.262,9.279,7.876,8.116,8.57,8.92,9.23,8.163,8.574,8.93,9.187,9.362,8.326,8.129,8.564,8.338,8.201,8.59,7.158,7.438,0
DB,1.1,3250,8.827,18.114,-1.13,21.377,20.709,19.244,18.304,17.403,16.394,15.903,15.702,16.798,16.344,15.893,15.674,15.991,16.311,16.272,15.8,16.065,16.292,16.432,16.428,22.22,20.046,18.67,18.024,17.633,19.829,18.649,18.01,17.682,17.505,18.514,19.439,17.594,18.539,19.447,17.602,36.03,27.125,7622000000
DB,1.1,3500,8.827,17.792,-0.898,20.526,20.014,18.69,17.844,17.024,16.134,15.698,15.53,16.494,16.086,15.686,15.503,15.799,16.165,16.133,15.661,15.875,16.144,16.292,16.283,21.369,19.41,18.179,17.617,17.287,19.215,18.162,17.604,17.326,17.181,18.067,18.887,17.201,18.091,18.896,17.21,34.053,25.885,7489000000
DB,1.1,3750,8.827,17.492,-0.7,19.758,19.387,18.192,17.432,16.688,15.906,15.521,15.39,16.226,15.86,15.507,15.365,15.642,15.988,15.964,15.476,15.708,15.966,16.121,16.11,20.6,18.836,17.74,17.254,16.98,18.662,17.726,17.243,17.011,16.896,17.662,18.386,16.851,17.684,18.397,16.861,32.281,24.766,7374000000
DB,1.1,4000,8.827,17.212,-0.547,19.086,18.841,17.759,17.072,16.395,15.705,15.363,15.252,15.991,15.661,15.348,15.226,15.441,15.699,15.643,15.165,15.489,15.682,15.799,15.782,19.925,18.336,17.358,16.938,16.712,18.179,17.347,16.929,16.736,16.646,17.304,17.946,16.544,17.325,17.96,16.555,30.716,23.776,7255000000
DB,1.1,4250,8.827,16.948,-0.416,18.463,18.336,17.364,16.747,16.135,15.533,15.227,15.132,15.787,15.49,15.211,15.106,15.307,15.506,15.413,14.951,15.35,15.494,15.573,15.549,19.3,17.876,17.012,16.657,16.477,17.736,17.004,16.649,16.495,16.429,16.977,17.541,16.271,16.997,17.557,16.283,29.284,22.86,7124000000
DB,1.1,4500,8.827,16.7,-0.323,17.931,17.904,17.023,16.463,15.904,15.374,15.097,15.007,15.601,15.332,15.08,14.98,15.128,15.292,15.197,14.768,15.161,15.281,15.354,15.329,18.767,17.479,16.711,16.408,16.266,17.354,16.704,16.402,16.278,16.232,16.687,17.188,16.028,16.706,17.206,16.041,28.027,22.068,6988000000
DB,1.1,4750,8.827,16.465,-0.251,17.458,17.519,16.716,16.204,15.693,15.226,14.975,14.888,15.43,15.185,14.957,14.861,14.987,15.148,15.047,14.638,15.019,15.137,15.206,15.179,18.292,17.125,16.439,16.181,16.071,17.012,16.433,16.176,16.079,16.05,16.421,16.869,15.806,16.44,16.888,15.82,26.902,21.361,6845000000
DB,1.1,5000,8.827,16.242,-0.195,17.033,17.171,16.437,15.969,15.5,15.091,14.864,14.785,15.274,15.051,14.846,14.757,14.853,14.976,14.855,14.496,14.879,14.969,15.016,14.981,17.865,16.803,16.191,15.974,15.894,16.701,16.187,15.97,15.898,15.885,16.177,16.577,15.603,16.196,16.599,15.618,25.892,20.723,6675000000
DB,1.1,5250,8.827,16.03,-0.153,16.64,16.851,16.183,15.755,15.326,14.97,14.765,14.69,15.134,14.932,14.746,14.662,14.726,14.815,14.681,14.378,14.745,14.809,14.838,14.797,17.472,16.509,15.967,15.788,15.735,16.417,15.963,15.785,15.735,15.736,15.953,16.31,15.42,15.972,16.333,15.435,24.955,20.132,6478000000
DB,1.1,5500,8.827,15.828,-0.125,16.283,16.56,15.953,15.561,15.168,14.858,14.671,14.598,15.005,14.821,14.652,14.569,14.601,14.659,14.523,14.29,14.613,14.655,14.67,14.625,17.114,16.241,15.763,15.618,15.59,16.159,15.76,15.616,15.587,15.6,15.748,16.065,15.252,15.766,16.09,15.269,24.098,19.592,6199000000
DB,1.1,5750,8.827,15.634,-0.108,15.961,16.297,15.742,15.382,15.021,14.752,14.581,14.509,14.885,14.716,14.561,14.48,14.482,14.514,14.386,14.215,14.489,14.512,14.515,14.471,16.791,15.998,15.576,15.461,15.455,15.924,15.574,15.46,15.448,15.474,15.558,15.841,15.098,15.576,15.868,15.115,23.324,19.103,5841000000
DB,1.1,6000,8.826,15.448,-0.1,15.666,16.056,15.548,15.216,14.885,14.653,14.496,14.427,14.772,14.617,14.476,14.397,14.374,14.379,14.264,14.147,14.375,14.379,14.37,14.328,16.497,15.774,15.403,15.315,15.328,15.708,15.402,15.314,15.319,15.355,15.382,15.634,14.953,15.4,15.662,14.971,22.625,18.659,5392000000
DB,1.1,6250,8.826,15.27,-0.098,15.394,15.832,15.368,15.063,14.758,14.561,14.418,14.352,14.667,14.526,14.397,14.322,14.282,14.273,14.175,14.097,14.28,14.273,14.26,14.224,16.224,15.566,15.242,15.18,15.211,15.508,15.242,15.18,15.2,15.245,15.217,15.44,14.82,15.235,15.471,14.838,21.982,18.249,4923000000
DB,1.1,6500,8.826,15.099,-0.102,15.142,15.625,15.202,14.92,14.64,14.474,14.344,14.283,14.569,14.44,14.323,14.253,14.203,14.184,14.103,14.053,14.198,14.184,14.169,14.138,15.972,15.374,15.094,15.054,15.102,15.322,15.093,15.055,15.088,15.142,15.063,15.261,14.695,15.081,15.293,14.714,21.39,17.87,4551000000
DB,1.1,6750,8.826,14.935,-0.111,14.91,15.433,15.046,14.786,14.529,14.393,14.275,14.22,14.478,14.359,14.254,14.19,14.134,14.108,14.043,14.014,14.128,14.108,14.092,14.066,15.74,15.196,14.954,14.936,14.999,15.149,14.955,14.937,14.984,15.045,14.919,15.093,14.579,14.937,15.127,14.597,20.847,17.521,4273000000
DB,1.1,7000,8.825,14.776,-0.125,14.694,15.254,14.901,14.661,14.425,14.316,14.209,14.16,14.391,14.283,14.187,14.13,14.073,14.043,13.991,13.978,14.066,14.044,14.028,14.007,15.524,15.029,14.824,14.826,14.903,14.988,14.825,14.827,14.886,14.954,14.784,14.936,14.469,14.801,14.972,14.488,20.348,17.2,4055000000
DB,1.1,7500,8.825,14.476,-0.161,14.306,14.931,14.637,14.432,14.234,14.172,14.086,14.049,14.229,14.14,14.064,14.02,13.969,13.942,13.913,13.916,13.963,13.943,13.93,13.918,15.136,14.727,14.587,14.622,14.724,14.695,14.588,14.625,14.704,14.786,14.535,14.65,14.267,14.552,14.689,14.287,19.461,16.625,3668000000
DB,1.1,8000,8.825,14.195,-0.207,13.966,14.645,14.402,14.227,14.061,14.041,13.974,13.949,14.083,14.01,13.951,13.921,13.881,13.86,13.856,13.888,13.875,13.86,13.853,13.85,14.796,14.46,14.374,14.44,14.563,14.436,14.376,14.443,14.539,14.633,14.312,14.395,14.085,14.328,14.436,14.106,18.693,16.125,3329000000
DB,1.1,8500,8.824,13.931,-0.277,13.675,14.406,14.208,14.057,13.916,13.928,13.875,13.862,13.959,13.897,13.852,13.834,13.809,13.801,13.82,13.84,13.806,13.8,13.802,13.809,14.505,14.237,14.198,14.287,14.427,14.22,14.201,14.291,14.401,14.503,14.125,14.181,13.933,14.141,14.225,13.954,18.018,15.671,3026000000
DB,1.1,9000,8.824,13.682,-0.333,13.404,14.175,14.015,13.887,13.771,13.817,13.78,13.778,13.835,13.787,13.756,13.751,13.739,13.739,13.765,13.768,13.738,13.737,13.744,13.755,14.234,14.019,14.023,14.135,14.291,14.008,14.025,14.139,14.263,14.374,13.939,13.971,13.781,13.955,14.018,13.803,17.423,15.285,2754000000
DB,1.1,9500,8.824,13.446,-0.395,13.16,13.967,13.841,13.733,13.64,13.716,13.693,13.702,13.723,13.686,13.669,13.675,13.675,13.681,13.708,13.695,13.676,13.68,13.69,13.702,13.991,13.823,13.864,13.997,14.168,13.818,13.867,14.001,14.139,14.257,13.771,13.782,13.644,13.787,13.831,13.666,16.883,14.933,2512000000
DB,1.1,10000,8.823,13.222,-0.464,12.939,13.781,13.686,13.596,13.524,13.625,13.616,13.634,13.623,13.597,13.591,13.608,13.618,13.629,13.65,13.632,13.619,13.627,13.639,13.649,13.771,13.648,13.723,13.874,14.058,13.647,13.727,13.879,14.027,14.153,13.62,13.612,13.521,13.636,13.663,13.544,16.388,14.609,2291000000
DB,1.1,11000,8.823,12.807,-0.614,12.56,13.462,13.42,13.362,13.321,13.465,13.475,13.508,13.447,13.437,13.449,13.482,13.508,13.526,13.543,13.528,13.512,13.524,13.537,13.544,13.392,13.347,13.482,13.661,13.867,13.355,13.486,13.667,13.833,13.971,13.36,13.319,13.309,13.375,13.374,13.332,15.524,14.039,1910000000
DB,1.1,12000,8.822,12.427,-0.773,12.242,13.197,13.2,13.169,13.155,13.336,13.364,13.409,13.305,13.31,13.338,13.384,13.42,13.438,13.449,13.437,13.424,13.436,13.447,13.45,13.075,13.096,13.284,13.487,13.711,13.111,13.288,13.493,13.675,13.823,13.144,13.075,13.135,13.158,13.133,13.159,14.801,13.557,1590000000
DB,1.1,13000,8.821,12.077,-0.932,11.974,12.971,13.009,13.001,13.01,13.222,13.264,13.318,13.179,13.196,13.237,13.294,13.335,13.352,13.362,13.353,13.339,13.35,13.359,13.363,12.807,12.882,13.113,13.335,13.575,12.902,13.116,13.342,13.536,13.692,12.956,12.864,12.984,12.97,12.926,13.008,14.192,13.15,1317000000
DB,1.1,14000,8.82,11.753,-1.085,11.743,12.773,12.838,12.85,12.878,13.116,13.17,13.232,13.064,13.091,13.143,13.207,13.252,13.268,13.28,13.273,13.256,13.266,13.275,13.28,12.576,12.693,12.958,13.198,13.449,12.717,12.961,13.205,13.409,13.573,12.788,12.678,12.846,12.801,12.742,12.871,13.673,12.802,1087000000
DB,1.1,15000,8.819,11.451,-1.229,11.541,12.597,12.681,12.71,12.753,13.014,13.078,13.145,12.954,12.989,13.051,13.121,13.168,13.185,13.199,13.192,13.172,13.183,13.193,13.198,12.374,12.523,12.814,13.069,13.331,12.55,12.817,13.076,13.289,13.459,12.634,12.509,12.717,12.647,12.576,12.742,13.225,12.503,886300000
DB,1.1,16000,8.819,11.169,-1.363,11.362,12.436,12.532,12.576,12.631,12.911,12.984,13.057,12.844,12.886,12.956,13.033,13.083,13.102,13.117,13.107,13.088,13.1,13.11,13.116,12.195,12.366,12.677,12.944,13.215,12.395,12.68,12.952,13.172,13.346,12.49,12.354,12.593,12.502,12.421,12.618,12.834,12.242,716300000
DB,1.1,17000,8.818,10.904,-1.486,11.202,12.288,12.39,12.447,12.512,12.806,12.888,12.966,12.733,12.782,12.86,12.942,12.999,13.019,13.035,13.023,13.004,13.017,13.028,13.034,12.036,12.221,12.547,12.823,13.1,12.25,12.549,12.83,13.056,13.234,12.353,12.209,12.472,12.366,12.278,12.496,12.492,12.013,581300000
DB,1.1,18000,8.817,10.654,-1.604,11.058,12.153,12.258,12.325,12.397,12.7,12.789,12.873,12.623,12.676,12.761,12.849,12.915,12.94,12.958,12.947,12.921,12.938,12.95,12.957,11.891,12.087,12.424,12.706,12.988,12.116,12.425,12.714,12.944,13.123,12.225,12.075,12.355,12.238,12.145,12.38,12.189,11.808,487700000
DB,1.1,19000,8.816,10.417,-1.722,10.927,12.031,12.138,12.215,12.292,12.599,12.694,12.781,12.521,12.575,12.665,12.758,12.833,12.866,12.891,12.884,12.841,12.864,12.88,12.889,11.761,11.966,12.312,12.6,12.885,11.995,12.314,12.607,12.841,13.021,12.11,11.955,12.249,12.122,12.025,12.274,11.919,11.625,423200000
DB,1.1,20000,8.815,10.192,-1.843,10.809,11.922,12.035,12.12,12.201,12.51,12.608,12.696,12.432,12.486,12.579,12.673,12.755,12.796,12.834,12.83,12.764,12.793,12.815,12.83,11.644,11.859,12.216,12.508,12.796,11.889,12.217,12.516,12.751,12.933,12.009,11.849,12.158,12.021,11.92,12.183,11.676,11.459,369600000
DB,1.1,21000,8.815,9.979,-1.968,10.705,11.827,11.946,12.038,12.125,12.436,12.536,12.624,12.358,12.412,12.507,12.601,12.685,12.731,12.784,12.783,12.695,12.727,12.755,12.776,11.539,11.767,12.134,12.43,12.721,11.797,12.135,12.438,12.677,12.859,11.921,11.756,12.08,11.934,11.828,12.106,11.457,11.311,324300000
DB,1.1,22000,8.814,9.775,-2.096,10.611,11.744,11.871,11.969,12.061,12.376,12.478,12.566,12.298,12.352,12.449,12.543,12.627,12.674,12.738,12.742,12.636,12.67,12.7,12.726,11.446,11.686,12.064,12.365,12.659,11.718,12.064,12.373,12.614,12.798,11.846,11.676,12.015,11.858,11.749,12.04,11.261,11.178,285400000
DB,1.1,23000,8.813,9.579,-2.228,10.531,11.672,11.808,11.911,12.009,12.327,12.432,12.52,12.248,12.304,12.403,12.497,12.581,12.628,12.697,12.704,12.59,12.624,12.654,12.682,11.366,11.617,12.004,12.311,12.608,11.65,12.005,12.319,12.563,12.749,11.783,11.607,11.96,11.795,11.681,11.986,11.085,11.062,251900000
DB,1.1,24000,8.812,9.393,-2.366,10.469,11.617,11.759,11.866,11.969,12.291,12.397,12.486,12.211,12.268,12.368,12.463,12.547,12.594,12.664,12.673,12.556,12.59,12.62,12.648,11.304,11.564,11.959,12.269,12.57,11.598,11.959,12.277,12.524,12.711,11.734,11.555,11.919,11.746,11.629,11.944,10.94,10.97,222900000
DB,1.1,25000,8.811,9.213,-2.511,10.424,11.577,11.724,11.834,11.94,12.266,12.373,12.463,12.185,12.243,12.344,12.44,12.524,12.57,12.639,12.648,12.533,12.566,12.596,12.623,11.26,11.525,11.926,12.24,12.542,11.56,11.927,12.248,12.496,12.684,11.699,11.517,11.889,11.711,11.591,11.915,10.829,10.903,197600000
DB,1.1,26000,8.811,9.041,-2.657,10.391,11.547,11.698,11.81,11.919,12.247,12.356,12.445,12.165,12.224,12.326,12.422,12.506,12.552,12.617,12.626,12.515,12.548,12.576,12.602,11.227,11.497,11.902,12.218,12.522,11.532,11.903,12.226,12.476,12.664,11.673,11.489,11.867,11.685,11.563,11.893,10.741,10.853,175700000
DB,1.1,27000,8.81,8.875,-2.798,10.359,11.519,11.673,11.787,11.899,12.229,12.338,12.428,12.146,12.206,12.309,12.405,12.489,12.533,12.596,12.605,12.498,12.529,12.557,12.582,11.195,11.47,11.878,12.197,12.502,11.506,11.879,12.205,12.456,12.645,11.648,11.461,11.846,11.659,11.536,11.872,10.654,10.804,156500000
DB,1.1,28000,8.809,8.715,-2.928,10.32,11.484,11.643,11.76,11.874,12.208,12.318,12.408,12.123,12.184,12.288,12.385,12.468,12.512,12.572,12.581,12.477,12.508,12.535,12.559,11.157,11.436,11.85,12.171,12.479,11.473,11.851,12.18,12.432,12.622,11.618,11.429,11.821,11.629,11.504,11.846,10.552,10.745,139600000
DB,1.1,29000,8.808,8.56,-3.048,10.275,11.444,11.608,11.728,11.846,12.183,12.294,12.385,12.098,12.16,12.265,12.362,12.445,12.487,12.545,12.555,12.454,12.484,12.51,12.532,11.112,11.398,11.818,12.142,12.452,11.435,11.819,12.151,12.405,12.596,11.582,11.39,11.791,11.594,11.466,11.817,10.44,10.674,124400000
DB,1.1,30000,8.807,8.411,-3.158,10.224,11.399,11.569,11.692,11.815,12.156,12.268,12.36,12.069,12.133,12.239,12.337,12.419,12.461,12.517,12.529,12.428,12.457,12.483,12.504,11.061,11.354,11.781,12.11,12.422,11.393,11.782,12.118,12.375,12.567,11.543,11.347,11.758,11.554,11.424,11.785,10.326,10.597,111000000
DB,1.1,31000,8.806,8.266,-3.26,10.169,11.35,11.526,11.654,11.781,12.127,12.24,12.333,12.038,12.103,12.211,12.31,12.391,12.432,12.488,12.501,12.4,12.429,12.453,12.475,11.006,11.308,11.742,12.074,12.389,11.347,11.743,12.083,12.342,12.535,11.5,11.301,11.723,11.512,11.378,11.749,10.216,10.516,98960000
DB,1.1,32000,8.805,8.126,-3.356,10.111,11.298,11.482,11.613,11.744,12.095,12.21,12.303,12.005,12.072,12.181,12.28,12.361,12.402,12.458,12.474,12.37,12.398,12.423,12.444,10.948,11.258,11.7,12.036,12.354,11.299,11.701,12.045,12.306,12.501,11.455,11.252,11.685,11.466,11.33,11.711,10.109,10.435,88150000
DB,1.1,33000,8.805,7.99,-3.446,10.05,11.245,11.436,11.569,11.705,12.061,12.177,12.271,11.969,12.038,12.148,12.248,12.329,12.37,12.428,12.448,12.338,12.367,12.391,12.413,10.887,11.207,11.656,11.996,12.316,11.249,11.657,12.005,12.268,12.464,11.408,11.201,11.644,11.419,11.279,11.671,10.007,10.354,78380000
DB,1.1,34000,8.804,7.858,-3.531,9.988,11.19,11.389,11.524,11.665,12.025,12.143,12.238,11.931,12.002,12.113,12.215,12.297,12.338,12.399,12.421,12.305,12.334,12.36,12.383,10.826,11.156,11.611,11.954,12.276,11.199,11.612,11.963,12.228,12.425,11.359,11.149,11.602,11.37,11.228,11.629,9.907,10.274,69550000
DB,1.1,35000,8.803,7.73,-3.612,9.926,11.136,11.342,11.479,11.623,11.988,12.107,12.203,11.892,11.965,12.078,12.18,12.264,12.306,12.37,12.396,12.273,12.302,12.329,12.352,10.764,11.104,11.565,11.912,12.236,11.148,11.566,11.921,12.188,12.386,11.311,11.097,11.56,11.322,11.176,11.586,9.809,10.196,61550000
DB,1.1,36000,8.802,7.605,-3.69,9.865,11.082,11.295,11.434,11.582,11.95,12.071,12.169,11.853,11.928,12.042,12.146,12.231,12.274,12.341,12.371,12.24,12.27,12.297,12.322,10.703,11.052,11.519,11.869,12.196,11.098,11.521,11.878,12.147,12.346,11.262,11.045,11.517,11.273,11.125,11.543,9.713,10.118,54280000
DB,1.1,37000,8.801,7.484,-3.765,9.804,11.028,11.249,11.389,11.54,11.913,12.035,12.134,11.814,11.89,12.006,12.111,12.198,12.242,12.312,12.346,12.207,12.238,12.266,12.292,10.642,11.001,11.474,11.826,12.155,11.048,11.475,11.836,12.106,12.306,11.214,10.993,11.474,11.224,11.074,11.501,9.617,10.041,47680000
DB,1.1,38000,8.8,7.366,-3.837,9.744,10.976,11.203,11.345,11.499,11.876,12,12.1,11.776,11.854,11.97,12.077,12.165,12.211,12.285,12.321,12.175,12.207,12.236,12.263,10.582,10.951,11.429,11.784,12.115,10.999,11.431,11.794,12.066,12.267,11.167,10.943,11.432,11.177,11.024,11.459,9.522,9.966,41690000
DB,1.1,39000,8.799,7.25,-3.907,9.685,10.923,11.157,11.301,11.458,11.839,11.964,12.066,11.738,11.817,11.935,12.043,12.133,12.18,12.257,12.296,12.143,12.176,12.205,12.234,10.523,10.901,11.384,11.742,12.075,10.95,11.386,11.752,12.025,12.228,11.119,10.892,11.39,11.129,10.974,11.417,9.427,9.891,36250000
DB,1.1,40000,8.798,7.138,-3.973,9.626,10.871,11.111,11.257,11.417,11.802,11.929,12.032,11.699,11.78,11.899,12.009,12.1,12.149,12.23,12.271,12.111,12.144,12.175,12.205,10.465,10.851,11.34,11.7,12.034,10.901,11.342,11.71,11.985,12.189,11.072,10.842,11.348,11.082,10.925,11.374,9.332,9.817,31310000
DB,1.1,42500,8.795,6.868,-4.118,9.462,10.728,10.986,11.135,11.302,11.698,11.828,11.935,11.591,11.676,11.798,11.913,12.009,12.06,12.144,12.178,12.02,12.055,12.089,12.12,10.301,10.714,11.217,11.584,11.922,10.767,11.219,11.593,11.872,12.078,10.942,10.703,11.231,10.952,10.788,11.258,9.072,9.614,20880000
DB,1.1,45000,8.793,6.613,-4.256,9.316,10.598,10.87,11.024,11.199,11.605,11.739,11.849,11.494,11.583,11.709,11.827,11.928,11.981,12.066,12.093,11.94,11.977,12.011,12.043,10.156,10.589,11.105,11.478,11.821,10.645,11.107,11.488,11.77,11.98,10.823,10.577,11.125,10.833,10.664,11.152,8.829,9.426,12870000
DB,1.1,47500,8.79,6.372,-4.357,9.138,10.441,10.728,10.89,11.073,11.492,11.631,11.746,11.378,11.47,11.601,11.724,11.829,11.883,11.962,11.979,11.841,11.878,11.912,11.942,9.978,10.437,10.969,11.349,11.699,10.496,10.972,11.359,11.647,11.86,10.679,10.424,10.997,10.688,10.512,11.024,8.569,9.201,7134000
DB,1.1,50000,8.787,6.142,-4.386,8.89,10.216,10.528,10.689,10.879,11.311,11.451,11.566,11.199,11.29,11.421,11.545,11.645,11.694,11.756,11.762,11.656,11.69,11.719,11.743,9.729,10.221,10.767,11.153,11.508,10.287,10.771,11.163,11.455,11.675,10.47,10.205,10.802,10.478,10.295,10.829,8.34,8.954,3864000
DB,1.1,52500,8.785,5.924,-4.488,8.751,10.085,10.412,10.566,10.758,11.192,11.326,11.44,11.081,11.171,11.297,11.418,11.516,11.566,11.641,11.668,11.527,11.562,11.593,11.621,9.591,10.095,10.645,11.03,11.386,10.165,10.649,11.041,11.333,11.556,10.346,10.078,10.681,10.354,10.169,10.708,8.227,8.831,2403000
DB,1.1,55000,8.782,5.716,-4.642,8.688,10.025,10.358,10.511,10.705,11.141,11.275,11.39,11.029,11.12,11.245,11.368,11.468,11.52,11.601,11.63,11.479,11.516,11.548,11.579,9.528,10.037,10.59,10.976,11.333,10.108,10.594,10.987,11.279,11.503,10.29,10.02,10.627,10.297,10.111,10.654,8.162,8.769,1706000
DB,1.1,57500,8.78,5.518,-4.803,8.644,9.984,10.321,10.474,10.669,11.108,11.242,11.357,10.995,11.086,11.212,11.336,11.436,11.489,11.571,11.601,11.447,11.484,11.517,11.548,9.484,9.998,10.552,10.94,11.298,10.069,10.557,10.951,11.244,11.469,10.251,9.98,10.591,10.259,10.072,10.618,8.112,8.723,1310000
DB,1.1,60000,8.778,5.328,-4.962,8.608,9.95,10.29,10.443,10.64,11.08,11.214,11.33,10.966,11.059,11.185,11.308,11.409,11.462,11.545,11.575,11.42,11.457,11.491,11.522,9.449,9.965,10.521,10.911,11.269,10.037,10.526,10.921,11.215,11.44,10.219,9.947,10.561,10.227,10.039,10.588,8.067,8.684,1054000
DB,1.1,65000,8.774,4.97,-5.263,8.544,9.889,10.234,10.388,10.588,11.029,11.164,11.279,10.914,11.008,11.134,11.258,11.358,11.411,11.494,11.523,11.369,11.407,11.44,11.471,9.385,9.905,10.466,10.857,11.217,9.979,10.471,10.868,11.163,11.388,10.162,9.887,10.507,10.169,9.98,10.534,7.981,8.611,742200
DB,1.1,70000,8.77,4.639,-5.539,8.482,9.829,10.178,10.333,10.535,10.977,11.112,11.228,10.861,10.956,11.082,11.206,11.307,11.36,11.444,11.47,11.318,11.356,11.389,11.421,9.322,9.847,10.41,10.804,11.164,9.921,10.416,10.814,11.11,11.336,10.105,9.829,10.453,10.112,9.922,10.48,7.897,8.539,559200
DB,1.1,75000,8.767,4.33,-5.789,8.417,9.767,10.119,10.275,10.479,10.922,11.058,11.175,10.806,10.901,11.028,11.153,11.255,11.308,11.391,11.413,11.266,11.304,11.338,11.369,9.258,9.786,10.352,10.747,11.109,9.86,10.357,10.758,11.055,11.28,10.045,9.768,10.396,10.052,9.861,10.424,7.809,8.464,437200
DB,1.1,80000,8.763,4.04,-6.017,8.349,9.701,10.057,10.214,10.42,10.865,11.002,11.119,10.748,10.844,10.972,11.098,11.201,11.255,11.337,11.353,11.212,11.251,11.285,11.316,9.19,9.721,10.29,10.688,11.05,9.795,10.296,10.698,10.996,11.221,9.982,9.703,10.336,9.989,9.796,10.364,7.717,8.385,348800
DB,1.1,85000,8.759,3.768,-6.224,8.278,9.633,9.992,10.15,10.359,10.806,10.945,11.063,10.688,10.785,10.915,11.042,11.146,11.201,11.279,11.288,11.158,11.196,11.23,11.26,9.12,9.654,10.226,10.626,10.99,9.729,10.232,10.637,10.935,11.161,9.916,9.636,10.274,9.924,9.729,10.302,7.624,8.303,281600
DB,1.1,90000,8.756,3.51,-6.415,8.206,9.564,9.926,10.086,10.296,10.747,10.887,11.007,10.627,10.726,10.857,10.985,11.09,11.145,11.218,11.219,11.102,11.14,11.173,11.202,9.048,9.585,10.161,10.563,10.928,9.66,10.167,10.573,10.874,11.1,9.849,9.567,10.211,9.857,9.661,10.238,7.529,8.219,228200
DB,1.1,100000,8.748,3.034,-6.756,8.059,9.422,9.79,9.954,10.169,10.626,10.769,10.889,10.503,10.605,10.738,10.868,10.972,11.023,11.08,11.065,10.983,11.019,11.048,11.071,8.901,9.445,10.028,10.434,10.802,9.521,10.034,10.445,10.748,10.975,9.713,9.427,10.082,9.72,9.522,10.109,7.337,8.049,148900
DB,1.1,110000,8.74,2.6,-7.047,7.904,9.272,9.647,9.813,10.033,10.492,10.635,10.754,10.368,10.472,10.605,10.732,10.83,10.875,10.912,10.878,10.841,10.872,10.896,10.911,8.746,9.297,9.887,10.297,10.667,9.374,9.893,10.308,10.612,10.84,9.568,9.279,9.944,9.575,9.374,9.972,7.14,7.873,0
DB,1.1,120000,8.732,2.202,-7.28,7.732,9.104,9.482,9.651,9.872,10.328,10.467,10.58,10.204,10.307,10.437,10.558,10.647,10.684,10.697,10.641,10.656,10.681,10.699,10.705,8.574,9.13,9.724,10.135,10.505,9.207,9.73,10.147,10.451,10.676,9.403,9.112,9.782,9.41,9.207,9.809,6.933,7.681,0
DB,1.1,130000,8.724,1.834,-7.483,7.565,8.938,9.317,9.485,9.705,10.154,10.289,10.397,10.031,10.133,10.259,10.375,10.455,10.485,10.477,10.409,10.463,10.483,10.495,10.494,8.408,8.964,9.558,9.969,10.337,9.04,9.564,9.98,10.283,10.506,9.237,8.946,9.614,9.244,9.041,9.642,6.745,7.502,0
DB,1.1,140000,8.716,1.492,-7.682,7.422,8.795,9.174,9.341,9.559,10.003,10.136,10.241,9.882,9.982,10.106,10.219,10.294,10.319,10.296,10.227,10.301,10.317,10.325,10.318,8.265,8.821,9.414,9.825,10.191,8.897,9.42,9.836,10.137,10.358,9.093,8.803,9.469,9.1,8.898,9.497,6.589,7.353,0
DB,1.1,150000,8.708,1.172,-7.882,7.304,8.676,9.054,9.221,9.438,9.879,10.009,10.113,9.759,9.858,9.98,10.09,10.161,10.182,10.153,10.089,10.167,10.18,10.185,10.175,8.147,8.702,9.294,9.704,10.069,8.777,9.3,9.715,10.016,10.235,8.973,8.684,9.348,8.98,8.779,9.376,6.463,7.231,0
DB,1,3250,8.657,17.791,-1.104,21.01,20.352,18.894,17.96,17.063,16.06,15.581,15.443,16.462,16.01,15.57,15.421,15.792,15.923,15.868,15.401,15.834,15.912,16.017,16.019,21.854,19.692,18.324,17.682,17.295,19.476,18.304,17.668,17.343,17.167,18.17,19.09,17.253,18.195,19.098,17.261,35.634,26.741,8743000000
